scenario_id,arm,n_per_class,classifier,classifier_label,subset_id,subset_size,x_label,subset_label,mean_loss,std_loss,se_loss,ci95_low,ci95_high,ci95_half_width,replications,stopping_reason
,gmm_to_real,2,linear_svm,Linear SVM,0,1,{X1},{meanbp},0.4963211267605633,0.032035504660263,0.0032035504660263003,0.4900421678471517,0.5026000856739749,0.006278958913411549,100,converged
,gmm_to_real,2,logistic_regression,Logistic Regression,0,1,{X1},{meanbp},0.49562816901408463,0.03321291311641952,0.0033212913116419515,0.4891184380432664,0.5021378999849029,0.0065097309708182245,100,converged
,gmm_to_real,2,gaussian_nb,Gaussian Naive Bayes,0,1,{X1},{meanbp},0.4948563380281691,0.027165231704314605,0.0027165231704314604,0.4895319526141234,0.5001807234422148,0.005324385414045662,100,converged
,gmm_to_real,2,linear_svm,Linear SVM,1,1,{X2},{hrt},0.5017521126760563,0.032224438303031226,0.0032224438303031224,0.4954361227686622,0.5080681025834505,0.00631598990739412,100,converged
,gmm_to_real,2,logistic_regression,Logistic Regression,1,1,{X2},{hrt},0.502112676056338,0.030505713998198236,0.0030505713998198237,0.49613355611269117,0.5080917959999849,0.005979119943646854,100,converged
,gmm_to_real,2,gaussian_nb,Gaussian Naive Bayes,1,1,{X2},{hrt},0.5001971830985915,0.02720034584869264,0.002720034584869264,0.4948659153122478,0.5055284508849353,0.005331267786343758,100,converged
,gmm_to_real,2,linear_svm,Linear SVM,2,1,{X3},{resp},0.49589295774647896,0.03290886935325689,0.003290886935325689,0.48944281935324063,0.5023430961397173,0.006450138393238351,100,converged
,gmm_to_real,2,logistic_regression,Logistic Regression,2,1,{X3},{resp},0.49745352112676067,0.03113007039784135,0.003113007039784135,0.49135202732878375,0.5035550149247375,0.0061014937979769045,100,converged
,gmm_to_real,2,gaussian_nb,Gaussian Naive Bayes,2,1,{X3},{resp},0.4954704225352113,0.03291531072424958,0.003291531072424958,0.4890190216332584,0.5019218234371642,0.006451400901952917,100,converged
,gmm_to_real,2,linear_svm,Linear SVM,3,1,{X4},{temp},0.492738028169014,0.01966709117287889,0.001966709117287889,0.48888327829912975,0.4965927780388983,0.0038547498698842625,100,converged
,gmm_to_real,2,logistic_regression,Logistic Regression,3,1,{X4},{temp},0.4944225352112676,0.016727324650999704,0.0016727324650999704,0.49114397957967165,0.49770109084286357,0.003278555631595942,100,converged
,gmm_to_real,2,gaussian_nb,Gaussian Naive Bayes,3,1,{X4},{temp},0.4974366197183099,0.023290428930316093,0.0023290428930316095,0.4928716956479679,0.5020015437886518,0.004564924070341954,100,converged
,gmm_to_real,2,linear_svm,Linear SVM,4,1,{X5},{wblc},0.4921971830985916,0.040078700837913005,0.0040078700837913005,0.48434175773436067,0.5000526084628225,0.007855425364230948,100,converged
,gmm_to_real,2,logistic_regression,Logistic Regression,4,1,{X5},{wblc},0.4938760563380282,0.03901920468005893,0.003901920468005893,0.48622829222073666,0.5015238204553197,0.00764776411729155,100,converged
,gmm_to_real,2,gaussian_nb,Gaussian Naive Bayes,4,1,{X5},{wblc},0.4943718309859155,0.03616469837201042,0.0036164698372010418,0.4872835501050014,0.5014601118668295,0.007088280880914042,100,converged
,gmm_to_real,2,linear_svm,Linear SVM,5,1,{X6},{crea},0.49112676056338017,0.028504855295042042,0.002850485529504204,0.48553980892555193,0.4967137122012084,0.0055869516378282405,100,converged
,gmm_to_real,2,logistic_regression,Logistic Regression,5,1,{X6},{crea},0.49218028169014083,0.028910073559379593,0.0028910073559379594,0.48651390727250243,0.49784665610777923,0.0056663744176384005,100,converged
,gmm_to_real,2,gaussian_nb,Gaussian Naive Bayes,5,1,{X6},{crea},0.4972676056338028,0.023255989828006477,0.0023255989828006476,0.4927094316275135,0.501825779640092,0.004558174006289269,100,converged
,gmm_to_real,2,linear_svm,Linear SVM,6,1,{X7},{sod},0.4985408450704225,0.019024114583153045,0.0019024114583153044,0.49481211861212454,0.5022695715287205,0.0037287264582979967,100,converged
,gmm_to_real,2,logistic_regression,Logistic Regression,6,1,{X7},{sod},0.4984338028169015,0.01671391809898473,0.001671391809898473,0.49515787486950047,0.5017097307643025,0.003275927947401007,100,converged
