scenario_id,arm,n_per_class,classifier,classifier_label,subset_id,subset_size,x_label,subset_label,mean_loss,std_loss,se_loss,ci95_low,ci95_high,ci95_half_width,replications,stopping_reason
,gmm_to_real,2,linear_svm,Linear SVM,0,1,{X1},{PT08.S1(CO)},0.17680933852140077,0.13109809506338732,0.0029314425228246363,0.17106371117666447,0.18255496586613706,0.005745627344736287,2000,max_budget
,gmm_to_real,2,logistic_regression,Logistic Regression,0,1,{X1},{PT08.S1(CO)},0.17143857698721512,0.11946386425102731,0.0026712932132010405,0.1662028422893411,0.17667431168508915,0.0052357346978740395,2000,max_budget
,gmm_to_real,2,gaussian_nb,Gaussian Naive Bayes,0,1,{X1},{PT08.S1(CO)},0.2807598665925514,0.21591397627813225,0.004827983282501807,0.27129701935884787,0.290222713826255,0.00946284723370354,2000,max_budget
,gmm_to_real,2,linear_svm,Linear SVM,1,1,{X2},{PT08.S2(NMHC)},0.07597387437465258,0.07201193017157623,0.0016102357105461252,0.07281781238198218,0.07912993636732299,0.0031560619926704054,2000,max_budget
,gmm_to_real,2,logistic_regression,Logistic Regression,1,1,{X2},{PT08.S2(NMHC)},0.06319399666481378,0.06563982145825942,0.0014677510281161743,0.06031720464970607,0.06607078867992147,0.0028767920151077015,2000,max_budget
,gmm_to_real,2,gaussian_nb,Gaussian Naive Bayes,1,1,{X2},{PT08.S2(NMHC)},0.18782740411339632,0.22529643571562458,0.00503778145348548,0.17795335246456478,0.19770145576222786,0.00987405164883154,2000,max_budget
,gmm_to_real,2,linear_svm,Linear SVM,2,1,{X3},{PT08.S3(NOx)},0.37614202334630353,0.16482403849403848,0.0036855775439871208,0.3689182913600888,0.38336575533251827,0.007223731986214756,2000,max_budget
,gmm_to_real,2,logistic_regression,Logistic Regression,2,1,{X3},{PT08.S3(NOx)},0.35307476375764313,0.14286990116636886,0.0031946681094667724,0.34681321426308825,0.359336313252198,0.0062615494945548736,2000,max_budget
,gmm_to_real,2,gaussian_nb,Gaussian Naive Bayes,2,1,{X3},{PT08.S3(NOx)},0.36624735964424676,0.19529434160768802,0.00436691423455856,0.357688207744512,0.37480651154398154,0.008559151899734777,2000,max_budget
,gmm_to_real,2,linear_svm,Linear SVM,3,1,{X4},{PT08.S4(NO2)},0.13375569760978323,0.12478629541883794,0.002790306392168922,0.12828669708113213,0.13922469813843433,0.005469000528651087,2000,max_budget
,gmm_to_real,2,logistic_regression,Logistic Regression,3,1,{X4},{PT08.S4(NO2)},0.13171039466370207,0.12385816816354615,0.0027695528358228946,0.1262820711054892,0.13713871822191495,0.005428323558212873,2000,max_budget
,gmm_to_real,2,gaussian_nb,Gaussian Naive Bayes,3,1,{X4},{PT08.S4(NO2)},0.3454043913285158,0.3181299945910112,0.007113602935871414,0.33146172957420783,0.3593470530828238,0.013942661754307972,2000,max_budget
,gmm_to_real,2,linear_svm,Linear SVM,4,1,{X5},{PT08.S5(O3)},0.2005341856586993,0.11230048436494158,0.0025111151694616166,0.19561239992655452,0.20545597139084407,0.004921785732144768,2000,max_budget
,gmm_to_real,2,logistic_regression,Logistic Regression,4,1,{X5},{PT08.S5(O3)},0.19457531962201224,0.10007760465800597,0.0022378032704065093,0.19018922521201548,0.198961414032009,0.004386094409996758,2000,max_budget
,gmm_to_real,2,gaussian_nb,Gaussian Naive Bayes,4,1,{X5},{PT08.S5(O3)},0.30743968871595334,0.2138025266564076,0.004780769833649382,0.29806937984200055,0.31680999758990613,0.009370308873952788,2000,max_budget
,gmm_to_real,2,linear_svm,Linear SVM,5,2,"{X1, X2}","{PT08.S1(CO), PT08.S2(NMHC)}",0.10040605892162313,0.07757622386612571,0.0017346571000239864,0.09700613100557612,0.10380598683767014,0.0033999279160470135,2000,max_budget
,gmm_to_real,2,logistic_regression,Logistic Regression,5,2,"{X1, X2}","{PT08.S1(CO), PT08.S2(NMHC)}",0.09474152306837132,0.07064546176114676,0.0015796805479978617,0.09164534919429551,0.09783769694244712,0.003096173874075809,2000,max_budget
,gmm_to_real,2,gaussian_nb,Gaussian Naive Bayes,5,2,"{X1, X2}","{PT08.S1(CO), PT08.S2(NMHC)}",0.23421150639244023,0.24191077793095836,0.005409289439434788,0.22360929909114804,0.24481371369373242,0.010602207301292185,2000,max_budget
,gmm_to_real,2,linear_svm,Linear SVM,6,2,"{X1, X3}","{PT08.S1(CO), PT08.S3(NOx)}",0.2384780433574208,0.15402661046250868,0.003444139713380497,0.231727529519195,0.24522855719564657,0.006750513838225774,2000,max_budget
,gmm_to_real,2,logistic_regression,Logistic Regression,6,2,"{X1, X3}","{PT08.S1(CO), PT08.S3(NOx)}",0.231097554196776,0.13049764465182245,0.0029180160434508686,0.22537824275161228,0.2368168656419397,0.005719311445163702,2000,max_budget
