scenario_id,arm,n_per_class,classifier,classifier_label,subset_id,subset_size,x_label,subset_label,mean_loss,std_loss,se_loss,ci95_low,ci95_high,ci95_half_width,replications,stopping_reason
,real_to_real,2,random_forest,Random Forest,0,1,{X1},{meanbp},0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,1,1,{X2},{hrt},0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,2,1,{X3},{resp},0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,3,1,{X4},{temp},0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,4,1,{X5},{wblc},0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,5,1,{X6},{crea},0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,6,1,{X7},{sod},0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,7,2,"{X1, X2}","{meanbp, hrt}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,8,2,"{X1, X3}","{meanbp, resp}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,9,2,"{X1, X4}","{meanbp, temp}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,10,2,"{X1, X5}","{meanbp, wblc}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,11,2,"{X1, X6}","{meanbp, crea}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,12,2,"{X1, X7}","{meanbp, sod}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,13,2,"{X2, X3}","{hrt, resp}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,14,2,"{X2, X4}","{hrt, temp}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,15,2,"{X2, X5}","{hrt, wblc}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,16,2,"{X2, X6}","{hrt, crea}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,17,2,"{X2, X7}","{hrt, sod}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,18,2,"{X3, X4}","{resp, temp}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,19,2,"{X3, X5}","{resp, wblc}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,20,2,"{X3, X6}","{resp, crea}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,21,2,"{X3, X7}","{resp, sod}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,22,2,"{X4, X5}","{temp, wblc}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,23,2,"{X4, X6}","{temp, crea}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,24,2,"{X4, X7}","{temp, sod}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,25,2,"{X5, X6}","{wblc, crea}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,26,2,"{X5, X7}","{wblc, sod}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,27,2,"{X6, X7}","{crea, sod}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,28,3,"{X1, X2, X3}","{meanbp, hrt, resp}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,29,3,"{X1, X2, X4}","{meanbp, hrt, temp}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
,real_to_real,2,random_forest,Random Forest,30,3,"{X1, X2, X5}","{meanbp, hrt, wblc}",0.5037521126760564,0.031198044689720754,0.0031198044689720755,0.49763729591687106,0.5098669294352416,0.006114816759185268,100,converged
