scenario_id,arm,n_per_class,classifier,classifier_label,subset_id,subset_size,x_label,subset_label,mean_loss,std_loss,se_loss,ci95_low,ci95_high,ci95_half_width,replications,stopping_reason
,real_to_real,2,linear_svm,Linear SVM,0,1,{X1},{Temperature},0.29980760248047034,0.1807168106674345,0.004040950733293427,0.29188733904321523,0.30772786591772544,0.007920263437255116,2000,max_budget
,real_to_real,2,logistic_regression,Logistic Regression,0,1,{X1},{Temperature},0.2849691954578401,0.17786932948648193,0.003977279118440814,0.2771737283856961,0.2927646625299841,0.007795467072143995,2000,max_budget
,real_to_real,2,gaussian_nb,Gaussian Naive Bayes,0,1,{X1},{Temperature},0.3461850688572119,0.2024388031521028,0.004526669251318005,0.3373127971246286,0.3550573405897952,0.00887227173258329,2000,max_budget
,real_to_real,2,linear_svm,Linear SVM,1,1,{X2},{Humidity},0.4999516388821777,0.11524354427696144,0.0025769239897129263,0.49490086786234033,0.5050024099020151,0.005050771019837336,2000,max_budget
,real_to_real,2,logistic_regression,Logistic Regression,1,1,{X2},{Humidity},0.5045573407425304,0.12393342160755418,0.0027712355539863238,0.49912571905671727,0.5099889624283437,0.005431621685813195,2000,max_budget
,real_to_real,2,gaussian_nb,Gaussian Naive Bayes,1,1,{X2},{Humidity},0.51255568978014,0.1563745186331352,0.003496640536124978,0.505702274329335,0.519409105230945,0.006853415450804957,2000,max_budget
,real_to_real,2,linear_svm,Linear SVM,2,1,{X3},{Light},0.031085084964162037,0.006381192378883806,0.00014268779936687782,0.030805416877402958,0.03136475305092112,0.0002796680867590805,2000,max_budget
,real_to_real,2,logistic_regression,Logistic Regression,2,1,{X3},{Light},0.02838205685753403,0.007791233422803147,0.00017421727561956198,0.02804059099731969,0.02872352271774837,0.0003414658602143415,2000,max_budget
,real_to_real,2,gaussian_nb,Gaussian Naive Bayes,2,1,{X3},{Light},0.1172574293307562,0.05511939557229644,0.0012325071537835576,0.11484171530934043,0.11967314335217197,0.002415714021415773,2000,max_budget
,real_to_real,2,linear_svm,Linear SVM,3,1,{X4},{CO2},0.2795998630909237,0.08895807893652069,0.0019891631164985243,0.27570110338258663,0.2834986227992608,0.0038987597083371076,2000,max_budget
