scenario_id,arm,n_per_class,classifier,classifier_label,subset_id,subset_size,x_label,subset_label,mean_loss,std_loss,se_loss,ci95_low,ci95_high,ci95_half_width,replications,stopping_reason
,single_gaussian_to_real,2,linear_svm,Linear SVM,0,1,{X1},{Temperature},0.29247241684786984,0.18561672846911562,0.010716586814774156,0.2714679066909125,0.3134769270048272,0.021004510156957347,300,max_budget
,single_gaussian_to_real,2,logistic_regression,Logistic Regression,0,1,{X1},{Temperature},0.2659853426753644,0.17530790794915688,0.010121406784551585,0.24614738537764327,0.2858232999730855,0.019837957297721105,300,max_budget
,single_gaussian_to_real,2,gaussian_nb,Gaussian Naive Bayes,0,1,{X1},{Temperature},0.32661056079031436,0.19020815944598427,0.010981673205820226,0.30508648130690674,0.348134640273722,0.021524079483407642,300,max_budget
,single_gaussian_to_real,2,linear_svm,Linear SVM,1,1,{X2},{Humidity},0.5078137499664439,0.12939255697161395,0.007470482759869529,0.4931716037570996,0.5224558961757881,0.014642146209344276,300,max_budget
,single_gaussian_to_real,2,logistic_regression,Logistic Regression,1,1,{X2},{Humidity},0.511266811629218,0.12495262823707474,0.007214143354862633,0.4971270906536873,0.5254065326047488,0.014139720975530762,300,max_budget
,single_gaussian_to_real,2,gaussian_nb,Gaussian Naive Bayes,1,1,{X2},{Humidity},0.5090837829856918,0.15163328210557103,0.008754551624175788,0.49192486180230727,0.5262427041690764,0.017158921183384544,300,max_budget
,single_gaussian_to_real,2,linear_svm,Linear SVM,2,1,{X3},{Light},0.024862688249979868,0.007905044427624838,0.00045639795282451513,0.02396814826244382,0.025757228237515917,0.0008945399875360496,300,max_budget
,single_gaussian_to_real,2,logistic_regression,Logistic Regression,2,1,{X3},{Light},0.02650881855520657,0.007727665796464687,0.000446156992779635,0.025634350849358487,0.027383286261054657,0.0008744677058480846,300,max_budget
,single_gaussian_to_real,2,gaussian_nb,Gaussian Naive Bayes,2,1,{X3},{Light},0.08152613352661674,0.1312587303008944,0.007578226327270987,0.06667280992516561,0.09637945712806786,0.014853323601451134,300,max_budget
,single_gaussian_to_real,2,linear_svm,Linear SVM,3,1,{X4},{CO2},0.26022281281039433,0.09105349160580625,0.005256975788926756,0.2499191402640979,0.27052648535669077,0.010303672546296442,300,max_budget
,single_gaussian_to_real,2,logistic_regression,Logistic Regression,3,1,{X4},{CO2},0.2721508147432284,0.10304384264349317,0.005949239028855422,0.26049030624667174,0.28381132323978503,0.011660508496556626,300,max_budget
,single_gaussian_to_real,2,gaussian_nb,Gaussian Naive Bayes,3,1,{X4},{CO2},0.3724163109715175,0.1805889221355974,0.010426306280765152,0.3519807506612178,0.3928518712818172,0.020435560310299698,300,max_budget
,single_gaussian_to_real,2,linear_svm,Linear SVM,4,1,{X5},{HumidityRatio},0.4863770100131541,0.12968266040116022,0.007487231889183667,0.4717020355103541,0.5010519845159541,0.014674974502799988,300,max_budget
,single_gaussian_to_real,2,logistic_regression,Logistic Regression,4,1,{X5},{HumidityRatio},0.5038256691095541,0.12292980712637196,0.0070973557235839615,0.4899148518913295,0.5177364863277786,0.013910817218224564,300,max_budget
,single_gaussian_to_real,2,gaussian_nb,Gaussian Naive Bayes,4,1,{X5},{HumidityRatio},0.5131274328205954,0.13932366485207393,0.008043855540683008,0.49736147596085667,0.5288933896803341,0.015765956859738695,300,max_budget
,single_gaussian_to_real,2,linear_svm,Linear SVM,5,2,"{X1, X2}","{Temperature, Humidity}",0.35090037851332845,0.18417893958805917,0.010633576035022577,0.3300585694846842,0.3717421875419727,0.02084180902864425,300,max_budget
,single_gaussian_to_real,2,logistic_regression,Logistic Regression,5,2,"{X1, X2}","{Temperature, Humidity}",0.34286113124479883,0.1820387178360532,0.010510010274557963,0.32226151110666523,0.36346075138293243,0.020599620138133608,300,max_budget
,single_gaussian_to_real,2,gaussian_nb,Gaussian Naive Bayes,5,2,"{X1, X2}","{Temperature, Humidity}",0.3995022952403962,0.20810483213761216,0.012014938085431226,0.375953016592951,0.4230515738878414,0.0235492786474452,300,max_budget
,single_gaussian_to_real,2,linear_svm,Linear SVM,6,2,"{X1, X3}","{Temperature, Light}",0.04448202732812542,0.03436211223184011,0.001983897474697702,0.040593588277717925,0.04837046637853292,0.0038884390504074955,300,max_budget
,single_gaussian_to_real,2,logistic_regression,Logistic Regression,6,2,"{X1, X3}","{Temperature, Light}",0.05144801481839413,0.02155586774853055,0.0012445286047230084,0.049008738753137035,0.053887290883651226,0.0024392760652570964,300,max_budget
,single_gaussian_to_real,2,gaussian_nb,Gaussian Naive Bayes,6,2,"{X1, X3}","{Temperature, Light}",0.11865936484926581,0.1517026256546618,0.008758555175849201,0.10149259670460138,0.13582613299393026,0.017166768144664432,300,max_budget
,single_gaussian_to_real,2,linear_svm,Linear SVM,7,2,"{X1, X4}","{Temperature, CO2}",0.2625161740624413,0.12281592972582862,0.007090781008798131,0.248618243285197,0.27641410483968565,0.013897930777244336,300,max_budget
,single_gaussian_to_real,2,logistic_regression,Logistic Regression,7,2,"{X1, X4}","{Temperature, CO2}",0.2520055837427183,0.11219264568270074,0.006477445418600357,0.2393097907222616,0.264701376763175,0.0126957930204567,300,max_budget
,single_gaussian_to_real,2,gaussian_nb,Gaussian Naive Bayes,7,2,"{X1, X4}","{Temperature, CO2}",0.3655499181230034,0.1937456749705444,0.011185911759856953,0.34362553107368377,0.38747430517232306,0.02192438704931963,300,max_budget
